,T,colength
0,2.25,42.73517563304063
1,2.2577777777777777,30.43244112877031
2,2.2655555555555553,38.34315499854715
3,2.2733333333333334,29.389862839318095
4,2.281111111111111,29.52995396778672
5,2.2888888888888888,28.565654112830735
6,2.2966666666666664,22.09787876358399
7,2.3044444444444445,20.858346449503212
8,2.312222222222222,20.05294582078352
9,2.32,21.1461075561277
