,T,colength
0,2.0,13.620219147445402
1,2.0833333333333335,12.111488150803575
2,2.1666666666666665,8.596980936330269
3,2.25,7.413523784973816
4,2.3333333333333335,6.113171698629346
5,2.4166666666666665,5.410062716237724
6,2.5,4.187247978806902
7,2.583333333333333,3.6577646563312736
8,2.6666666666666665,3.1897730546187835
9,2.75,2.7841890242088954
