,T,colength
0,2.0,46.418783873521924
1,2.0833333333333335,29.72167907876736
2,2.1666666666666665,27.699233171950493
3,2.25,15.788314048734385
4,2.3333333333333335,11.206741253362676
5,2.4166666666666665,6.787870427146876
6,2.5,5.660998327706554
7,2.583333333333333,4.174811894739955
8,2.6666666666666665,3.506788377616797
9,2.75,3.0691637183067924
