,T,colength
0,2.25,7.618836509105246
1,2.2577777777777777,7.148003302634316
2,2.2655555555555553,6.785013048976756
3,2.2733333333333334,7.177754726504761
4,2.281111111111111,6.7707364393873135
5,2.2888888888888888,6.952993304672031
6,2.2966666666666664,7.169451055660114
7,2.3044444444444445,6.471123482418746
8,2.312222222222222,6.734423182636313
9,2.32,5.948063170997953
