,T,colength
0,1.0,59.25887013447615
1,1.2222222222222223,358.93029374261664
2,1.4444444444444444,156.8050497581074
3,1.6666666666666665,101.65600411247506
4,1.8888888888888888,62.97107742864145
5,2.111111111111111,30.267417781192382
6,2.333333333333333,11.716881546503403
7,2.5555555555555554,4.856258512324236
8,2.7777777777777777,2.8218174935217992
9,3.0,1.890331027828171
