,T,colength
0,1.0,68.00134576463282
1,1.2222222222222223,25.12707787195089
2,1.4444444444444444,15.427928638813013
3,1.6666666666666665,9.98856008505143
4,1.8888888888888888,6.173423954580154
5,2.111111111111111,4.33677920338229
6,2.333333333333333,3.2204976010389323
7,2.5555555555555554,2.4878006880845427
8,2.7777777777777777,1.9924763224477977
9,3.0,1.6130653809761037
