,T,colength
0,2.25,3.53907154499574
1,2.2577777777777777,3.5260347204234077
2,2.2655555555555553,3.476839410185269
3,2.2733333333333334,3.5294388349998678
4,2.281111111111111,3.387524150123744
5,2.2888888888888888,3.2360585950878464
6,2.2966666666666664,3.2389168766080805
7,2.3044444444444445,3.2999399430207963
8,2.312222222222222,3.1812897688461743
9,2.32,3.2165133977784968
