,T,colength
0,2.26,3.4767461044363337
1,2.264444444444444,3.5112177420046535
2,2.2688888888888887,3.4135914706100063
3,2.273333333333333,3.379919047649846
4,2.2777777777777777,3.42388323029824
5,2.282222222222222,3.416185735804051
6,2.2866666666666666,3.3734526754318
7,2.291111111111111,3.284256875362483
8,2.2955555555555556,3.2870153290408024
9,2.3,3.2984965985774637
