,T,colength
0,2.1,4.625965834524967
1,2.1333333333333333,4.079544981759792
2,2.1666666666666665,3.911937618227077
3,2.2,3.8060770690415735
4,2.2333333333333334,3.464971963579562
5,2.2666666666666666,3.461647871097006
6,2.3,3.3194195808547904
7,2.333333333333333,3.127185053096916
8,2.3666666666666667,3.0704698718647285
9,2.4,2.8525780389412043
